ID,Area,User Story,Expected Behavior (as implemented),Status,Defects,Defect Type,Evidence,Source References,Open Questions / Notes
PORT-ROUTE-02,Portal,As a customer I want /portal/billing to list and open my local and demurrage charges,"PortalBilling.tsx via portalBilling.ts: portal_list_invoices, portal_invoice_details, portal_list_consolidatable_receivables, portal_list_demurrage_invoices, portal_get_demurrage_invoice_detail — all scoped by current_portal_customer_id() and gated by CE Mercante (123_portal_ce_mercante_gate.sql; demurrage reference added by 159); consolidation modal creates/obsoletes consolidations.",Verified,-,-,Vitest: PortalBilling.test.tsx; portalBillingMutations.test.ts; SQL-contract: portalCeMercanteGateMigration.test.ts; portalInvoiceHistoryLinksMigration.test.ts; portalInvoiceConsolidatedBreakdownMigration.test.ts,src/pages/PortalBilling.tsx; src/services/portalBilling.ts; supabase/migrations/123_portal_ce_mercante_gate.sql; supabase/migrations/159_portal_demurrage_reference.sql,-
PORT-RPC-02,Portal,As a customer I create a consolidation of my receivables self-service,"portal_create_consolidation(bigint[]) -> jsonb (123; DEFINER): validates ownership, CE gate and rate limit 3/10min; creates the consolidated invoice via the internal core, inserts an internal alert and an in-app notification; hooks invalidate receivables/invoices and refresh the overview.",Verified,-,-,SQL-contract: portalCreateConsolidationJsonbMigration.test.ts; portalCeMercanteGateMigration.test.ts,src/services/portalBilling.ts; supabase/migrations/123_portal_ce_mercante_gate.sql,-
PORT-RPC-03,Portal,As a customer I obsolete my own open consolidation,"portal_obsolete_consolidation(bigint) -> jsonb (119_portal_fixes_post_pr227.sql; DEFINER): requires ownership, obsoletable status and zero payments; rate limit 3/15min; obsoletes invoice + links, records lifecycle, alert and notification (ADR 0002).",Verified,-,-,Vitest: portalBillingMutations.test.ts,src/services/portalBilling.ts; supabase/migrations/119_portal_fixes_post_pr227.sql,-
PORT-RPC-04,Portal,As a customer I open a demurrage dispute,"portal_open_demurrage_dispute(bigint,text) -> jsonb (117_portal_fase3_rate_limiting.sql; DEFINER): own invoice + reason required; rate limit 3/30min; updates dispute state, inserts customer notification and internal alert; disputes never block recalculation or payment.",Verified,-,-,Vitest: portalBillingMutations.test.ts,src/services/portalBilling.ts; supabase/migrations/117_portal_fase3_rate_limiting.sql,-
PORT-ROUTE-03,Portal,As a customer I want /portal/operacao to consult my B/Ls and containers released by the CE gate,PortalOperacao.tsx via portal_list_operation_bls() (123; STABLE DEFINER; customer scope + CE gate): lists own B/Ls; containers and free-time/demurrage indicators derived client-side; export covers only the customer-filtered set.,Verified,-,-,Vitest: PortalOperacao.test.tsx; portalOperation.test.ts; portalOperationViews.test.ts; SQL-contract: portalOperationMigration.test.ts,src/pages/PortalOperacao.tsx; src/services/portalOperation.ts,-
PORT-ROUTE-04,Portal,As a customer I want /portal/perfil to update my profile within allowed fields,"PortalProfile.tsx via portal_get_profile() (116) and portal_update_profile (119; 6 optional text args): updates only account email, customer address and contact phone; overview reloaded after save.",Verified,-,-,Vitest: PortalProfile.test.tsx,src/pages/PortalProfile.tsx; src/services/portalBilling.ts; supabase/migrations/119_portal_fixes_post_pr227.sql,-
PORT-RPC-05,Portal,As a customer I receive and manage in-app notifications,"portal_list_notifications(int=20) (119), portal_notification_unread_count() (116; 30s polling), portal_mark_notification_read(bigint) and portal_mark_all_notifications_read() (116) — all scoped by current_portal_customer_id(); NotificationBell consumes list+counter and invalidates on mutation.",Verified,-,-,Vitest: NotificationBell.behavior.test.tsx; NotificationBell.test.tsx,src/services/portalBilling.ts; src/components/portal/; supabase/migrations/116_portal_fase2_notifications_disputes_profile.sql,-
PORT-TRG-01,Portal,As the platform I notify customers in-app on financial events,"trg_notify_invoice_issued (invoices status -> issued), trg_notify_demurrage_issued (demurrage_invoices) and trg_notify_dispute_responded (dispute_status -> resolvido) insert portal_notifications rows (116_portal_fase2_notifications_disputes_profile.sql); this in-app path is the active customer notification mechanism (email is off by decision).",Verified (static),-,-,Static,supabase/migrations/116_portal_fase2_notifications_disputes_profile.sql,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
PORT-EDGE-02,Portal / Faturamento,As the platform I can communicate a financially ready local-charge summary to the customer after CE Mercante is linked,"customer_local_charges_communication_readiness(p_voyage_id,p_customer_id) requires an active internal reader and returns stable readiness reasons for every active B/L; send-customer-communication validates contacts/preferences/suppressions, records idempotent attempts and honors the global simulation switch. The ce_mercante_taxas template contains CE/B-L/BRL rows, voyage total and Portal link, without due date, PIX or attachments.",Verified (static),-,-,"Static + Vitest: customerCommunicationReadinessMigration.test.ts; customerFinanceCommunications.test.ts",supabase/migrations/376_customer_local_charges_communication_readiness.sql; supabase/functions/send-customer-communication/index.ts,"Automatic dispatch runs after CE linkage when all active B/Ls are ready; manual resend increments the discriminator."
PORT-ACC-04,Portal,As the platform I scope every portal data RPC to the authenticated customer,"current_portal_customer_id() resolves the customer from auth.uid() and raises on null; all portal_* data RPCs use it; anon EXECUTE was re-revoked from the six portal read RPCs by 150_revoke_anon_portal_read_rpcs.sql, restoring the ADR 0013 allowlist (portal_resolve_login only); PortalProtectedRoute + isolated storageKey keep the session separate from staff.",Verified,-,-,SQL-contract: definerActiveUserGuardMigration.test.ts; revokeAnonDefinerDriftMigration.test.ts,supabase/migrations/150_revoke_anon_portal_read_rpcs.sql; src/hooks/usePortalAuth.tsx,-
GRA-ROUTE-01,Granito,"As an operator I want /granito to import COSCO sheets, calculate and invoice granite B/Ls","Granite.tsx: selects a voyage, parses the COSCO cargo/booking report (graniteImport.ts), reconciles shipper -> customer, persists granite_manifests/granite_bls via import_granite_manifest_transactional (136; atomic), calculates weight/B/L charges into granite_bl_charges (graniteCharges.ts + granite_rates precedence) and issues shared invoices downstream.",Verified,-,-,Vitest: Granite.behavior.test.tsx; graniteParse.test.ts; graniteImportAtomic.test.ts; graniteCharges.test.ts; graniteBillingWorkflow.test.ts,src/pages/Granite.tsx; src/services/graniteImport.ts; src/services/graniteCharges.ts; supabase/migrations/136_import_granite_manifest_transactional.sql,-
GRA-ROUTE-02,Granito,As an admin I want /granito/taxas to manage granite rates,"GraniteRates.tsx CRUDs granite_rates via graniteCharges.ts services; activation affects future calculations; RLS 042 final: active read/insert/update, admin delete.",Verified,-,-,Vitest: graniteCharges.test.ts,src/pages/GraniteRates.tsx; src/services/graniteCharges.ts,-
GRA-RPC-01,Granito,As a finance admin I create an invoice from granite B/Ls,"create_invoice_from_granite_bls (064_fix_granite_invoice_cancel_reissue.sql; DEFINER; active+admin): creates invoice/items/invoice_granite_bls links, updates granite_bls status and audits; avoids a duplicate active invoice; classification refined by 137_classify_granite_invoices.sql.",Verified,-,-,Vitest: graniteInvoiceClassification.test.ts; graniteInvoiceDetail.test.ts; validacaoGraniteWorkflowContract.test.ts,src/services/billing.ts; supabase/migrations/064_fix_granite_invoice_cancel_reissue.sql; supabase/migrations/137_classify_granite_invoices.sql,-
GRA-RPC-02,Granito,As an operator I review a granite B/L atomically,save_granite_bl_review (148_save_granite_bl_review_atomic.sql; active user): saves the granite review (customer link/status) atomically with audit; surfaces in the unified /revisao queue.,Verified,-,-,Vitest: graniteReviewAtomic.test.ts,src/services/review.ts; supabase/migrations/148_save_granite_bl_review_atomic.sql,-
GRA-TRG-01,Granito,As the platform I reject a second active invoice link for the same granite B/L,prevent_duplicate_active_invoice_granite_bl_link() BEFORE I/U on invoice_granite_bls (064) rejects a second active/paid link for the same granite B/L.,Verified (static),-,-,Static,supabase/migrations/064_fix_granite_invoice_cancel_reissue.sql,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
GRA-ACC-01,Granito,As the platform I enforce RLS on granite tables,"granite_manifests, granite_bls, granite_bl_charges, granite_rates (042 final + 050 alignment): active users read/insert/update; admin deletes; invoice_granite_bls follows the financial family.",Verified (static),-,-,Static,supabase/migrations/042_rls_module_hardening.sql; supabase/migrations/050_alignment_granite_portal_demurrage.sql,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
CLI-ROUTE-01,Clientes,"As an operator I want /clientes to search, create, import, export and delete customers",Clientes.tsx: summary cards; search by name/fantasy/document; filters by email/B-L/balance; 50-row paginated sortable table; admin-only selection and controlled deletion; create modal; base import with preview; XLSX export via exports.ts.,Verified,-,-,Vitest: customerTableViewModel.test.ts; useCustomersFilters.test.ts; exports.test.ts,src/pages/Clientes.tsx; src/hooks/useCustomers.ts; src/services/customerBase.ts; src/services/exports.ts,-
CLI-ROUTE-02,Clientes,"As an operator I want /clientes/:cnpj to edit the customer record, contacts and Portal account","ClienteFicha.tsx edits the record and contacts (customers.ts/customerBase.ts) and manages the Portal account: upsert_customer_portal_account creates the initially-inactive account, the Edge Function provisions the Auth user, and only then set_customer_portal_account_active can activate; invalidates record and lists.",Verified,-,-,Vitest: ClienteFicha.behavior.test.tsx; customers.test.ts,src/pages/ClienteFicha.tsx; src/services/customers.ts,-
CLI-RPC-01,Clientes,As an operator I create a customer with contacts atomically,create_customer_with_contacts (143_create_customer_with_contacts_atomic.sql; active user): creates customer + contacts in one transaction with audit.,Verified,-,-,Vitest: customerCreateAtomic.test.ts,src/services/customers.ts; supabase/migrations/143_create_customer_with_contacts_atomic.sql,-
CLI-RPC-02,Clientes,As an operator I update a customer with an audited change set,update_customer_with_audit (134_atomic_customer_update_audit.sql; active user): applies the change set and writes the audit rows atomically.,Verified,-,-,Vitest: customerUpdateAuditAtomic.test.ts,src/services/customers.ts; supabase/migrations/134_atomic_customer_update_audit.sql,-
CLI-ACT-01,Clientes,As an admin I delete customers only when no fiscal dependency blocks it,"deleteCustomers pre-checks dependencies (B/Ls, invoices, receivables, portal accounts) via deleteDependencies.ts, reports blocked vs deletable, cascades operational children bottom-up and audits best-effort via deleteAudit.ts (ADR 0009); RLS keeps DELETE admin-only.",Verified,-,-,Vitest: customers.delete.test.ts; deleteAudit.test.ts,src/services/customers.ts; src/services/deleteDependencies.ts; src/services/deleteAudit.ts,-
CLI-RPC-03,Clientes / Portal,As an admin I manage the customer's Portal account state,"get_customer_portal_account(bigint) (129; STABLE DEFINER; active+admin) reads account + Auth state; upsert_customer_portal_account (129; active+admin) creates/updates an initially-inactive account; set_customer_portal_account_active(bigint,boolean,uuid) (129; active+admin) toggles activation and refuses to activate without auth_user_id/email.",Verified,-,-,Vitest: customers.test.ts,src/services/customers.ts; supabase/migrations/129_review_gate_hardening.sql,-
CLI-ACC-01,Clientes,As the platform I enforce RLS on customers and contacts,customers and customer_contacts (010 final): active users read/insert/update; admin deletes; Portal profile writes go only through portal_update_profile; contact email participates in the review gate.,Verified (static),-,-,Static,supabase/migrations/010_rls_by_role.sql,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
VOY-OMIT-01,Viagens,As an operator I omit a port call and keep traceability,"OmitEscalaModal calls omit_voyage_escala; the RPC writes voyage_omissions, audit_logs field omitted=true, default bl_transshipments rows and a transshipment portal notification; omitted PODs are ignored by next-call and completion derivations.",Verified,-,-,Vitest: voyageOmissionsMigration.test.ts; voyageSummaries.omitted.test.ts; voyageRouteSchedules.omitted.test.ts,src/components/voyages/OmitEscalaModal.tsx; src/services/transshipments.ts; src/services/voyageSummaries.ts; src/services/voyageRouteSchedules.ts; supabase/migrations/174_voyage_omissions_transshipments.sql,-
VOY-OMIT-02,Portal,As a portal customer I do not see omitted PODs in the public schedule,portal_ship_schedule includes omitted_pods and filters audit_logs field_name='omitted' alongside deleted pods before returning the schedule projection.,Verified,-,-,Vitest: portalShipScheduleOmitted.test.ts,supabase/migrations/175_portal_ship_schedule_hide_omitted.sql; src/services/portalScheduleVoyages.ts,-
VOY-COD-01,Viagens,As an operator I choose transshipment or COD per B/L,"TransshipmentPanel calls set_bl_transshipment or set_bl_cod; transshipment stores third-party vessel reference, while COD clears those fields and updates bls.pod to the discharge port through audited RPCs.",Verified,-,-,Vitest: transshipments.test.ts,src/components/voyages/TransshipmentPanel.tsx; src/hooks/useTransshipments.ts; src/services/transshipments.ts; supabase/migrations/174_voyage_omissions_transshipments.sql,-
AUTH-RPC-01,Auth & Admin,As an admin I want the user list to come from a guarded RPC so staff data is not exposed by a table read,"admin_list_users (259_admin_usuarios_gestao.sql) devolve os user_profiles para o console de administracao; adminUsers.ts chama a RPC em vez de ler a tabela, e a pagina so monta sob ProtectedRoute adminOnly.",Verified,-,-,Vitest: AdminUsuarios.behavior.test.tsx,src/services/adminUsers.ts; src/pages/AdminUsuarios.tsx; supabase/migrations/259_admin_usuarios_gestao.sql,-
AUTH-EDGE-01,Auth & Admin,As an admin I want to create a staff user without the browser ever holding the service_role key,"A Edge Function admin-users autentica o chamador pelo JWT, exige perfil de admin, cria o usuario com auth.admin.createUser sob service_role, insere o user_profiles com o cliente do chamador (sujeito a RLS) e desfaz o usuario de auth quando a insercao do perfil falha; registra a acao em audit_logs. A politica de senha e espelhada de src/lib/passwordPolicy.ts porque o Deno nao importa o bundle do Vite.",Verified (static),-,-,Static,supabase/functions/admin-users/index.ts; src/services/adminUsers.ts; src/lib/passwordPolicy.ts,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
PORT-ROUTE-05,Portal,As a customer I want to log in to the Portal with my CNPJ so I do not need a corporate email,"PortalLogin.tsx (/portal/login) autentica pelo CNPJ contra a Edge Function portal-login, distingue erro de rede (TypeError/AuthRetryableFetchError/""failed to fetch"") de credencial invalida e nunca revela se a conta existe.",Verified,-,-,Vitest: PortalLogin.test.tsx,src/App.tsx; src/pages/PortalLogin.tsx; supabase/functions/portal-login/index.ts,-
PORT-ROUTE-06,Portal,As an invited customer I want to activate my Portal account from the emailed link,"PortalAtivacao.tsx (/portal/ativar) le o token da query string, chama portal-invite-activate com action ""inspect"" para exibir razao social e CNPJ mascarado, e so entao aceita a senha; sem token, ou com token invalido/expirado, mostra ""Link invalido ou expirado. Solicite um novo convite a empresa."" e nao envia nada.",Verified (static),-,-,Static,src/App.tsx; src/pages/PortalAtivacao.tsx; supabase/functions/portal-invite-activate/index.ts,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
PORT-ROUTE-07,Portal,As a customer who lost the password I want to request recovery by CNPJ,"PortalForgotPassword.tsx (/portal/esqueci-senha) envia o CNPJ para portal-password-recovery e sempre exibe a mesma confirmacao, independentemente de a conta existir ou de o e-mail estar suprimido — a resposta nao enumera contas.",Verified,-,-,Vitest: PortalRecovery.behavior.test.tsx,src/App.tsx; src/pages/PortalForgotPassword.tsx; supabase/functions/portal-password-recovery/index.ts,-
PORT-ROUTE-08,Portal,As a customer I want to set a new password from the recovery link,"PortalResetPassword.tsx (/portal/recuperar-senha) exige o token na query string (sem ele ja abre com ""Link de recuperacao invalido ou expirado.""), confirma a senha duas vezes e chama portal-password-reset, que consome o convite de recuperacao.",Verified,-,-,Vitest: PortalRecovery.behavior.test.tsx,src/App.tsx; src/pages/PortalResetPassword.tsx; supabase/functions/portal-password-reset/index.ts,-
PORT-ROUTE-09,Portal,As back-office staff I want one console listing every customer by provisioning state,"ClientesPortal.tsx (/clientes/portal) filtra a fila por presets fechados — todos, criticas, aguardando_analise, sem_email, convite_pendente, convite_expirado, falha_no_envio, ativo e provisionamento_nao_necessario — e expoe as acoes de convite, excecao, retorno a analise e troca assistida de e-mail/CNPJ.",Verified,-,-,Vitest: ClientesPortal.behavior.test.tsx; portalProvisioning.test.ts,src/App.tsx; src/pages/ClientesPortal.tsx; src/hooks/usePortalProvisioning.ts; src/services/portalProvisioning.ts,-
PORT-RPC-06,Portal,As back-office staff I want the provisioning history of one customer,"portal_list_provisioning_events(p_customer_id, p_limit) devolve os eventos de provisionamento do cliente para o console; o read model e coberto por contrato SQL.",Verified,-,-,Vitest: portalProvisioning.test.ts; SQL-contract: portalProvisioningConsoleReadModelMigration.test.ts,src/services/portalProvisioning.ts; supabase/migrations/192_portal_rpc_guard_hardening.sql,-
PORT-RPC-07,Portal,"As back-office staff I want to mark a customer as not needing Portal provisioning, with a reason","portal_set_exception(p_customer_id, p_reason) exige motivo e move a conta para o estado de excecao; portal_return_to_analysis(p_customer_id, p_reason) devolve a conta a fila de analise. Ambas passam pelo guard de usuario ativo da migration 192.",Verified,-,-,Vitest: portalProvisioning.test.ts,src/services/portalProvisioning.ts; supabase/migrations/192_portal_rpc_guard_hardening.sql,-
PORT-RPC-08,Portal,As back-office staff I want to cancel a pending invite so a wrong address stops being valid,"portal_cancel_invite(p_customer_id, p_reason) invalida o convite pendente da conta e registra o motivo; a mutacao vive em usePortalProvisioning e invalida a fila do console.",Verified,-,-,Vitest: portalProvisioning.test.ts,src/hooks/usePortalProvisioning.ts; supabase/migrations/192_portal_rpc_guard_hardening.sql,-
PORT-RPC-09,Portal,As back-office staff I want to fix a customer recovery email or login CNPJ with an audited reason,"portal_assisted_email_change(p_customer_id, p_new_email, p_reason) e portal_admin_change_cnpj(p_customer_id, p_new_cnpj, p_reason) exigem motivo, gravam evento de provisionamento e ficam sob o guard de usuario ativo; a canonicalizacao do CNPJ de login vem da migration 288.",Verified,-,-,Vitest: portalProvisioning.test.ts,src/hooks/usePortalProvisioning.ts; supabase/migrations/192_portal_rpc_guard_hardening.sql; supabase/migrations/288_portal_cnpj_canonicalization.sql,-
PORT-RPC-10,Portal / Faturamento,As a customer I want the Portal to show the exchange rate actually used in my invoices,"portal_get_current_roe() e chamada pelo cliente do Portal (supabasePortal) e devolve a ROE corrente com updated_at; portalBilling.ts descarta a leitura quando roe ou updated_at vem nulo, em vez de exibir zero.",Verified,-,-,Vitest: PortalBilling.test.tsx,src/services/portalBilling.ts; src/pages/PortalBilling.tsx,-
PORT-RPC-11,Portal,As staff I want the B/L screen to show whether the Portal already saw that B/L,"get_bl_portal_status(p_bl_id) alimenta o card de visibilidade do Portal no B/L Cockpit, com estados distintos para carregando, erro e ausencia de conta.",Verified,-,-,Vitest: blPortalStatus.test.ts,src/services/blPortalStatus.ts; supabase/migrations/206_portal_notifications_bl_id.sql,-
PORT-EDGE-03,Portal,As the operator I want Portal login attempts rate-limited and abuse surfaced as an alert,"portal-login normaliza o CNPJ, consulta portal_login_check_rate_limit e, quando bloqueado, abre (sem duplicar) um alerta portal_abuso_login para o cliente; so entao resolve a conta por login_cnpj e a situacao da conta antes de autenticar.",Verified (static),-,-,Static,supabase/functions/portal-login/index.ts,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
PORT-EDGE-04,Portal,As back-office staff I want invites to expire and to invalidate the previous one on resend,"portal-invite-send recusa endereco suprimido, marca o convite pendente anterior como ""invalidado_por_reenvio"", cria um novo com hash do token e validade de 48h e atualiza a situacao da conta para convite_pendente ou falha_no_envio conforme o resultado do envio.",Verified (static),-,-,Static,supabase/functions/portal-invite-send/index.ts,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
PORT-EDGE-05,Portal,As a customer I want activation to be single-use so a leaked link cannot be replayed,"portal-invite-activate consome o convite com UPDATE condicional (status pendente e expires_at futuro) antes de criar o usuario; se a criacao falhar, devolve o convite a pendente. Ativado, grava auth_user_id, active=true e situacao ativo. O e-mail do auth e tecnico — o cliente entra por CNPJ.",Verified (static),-,-,Static,supabase/functions/portal-invite-activate/index.ts,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
PORT-EDGE-06,Portal,As a customer I want password recovery that neither enumerates accounts nor spams,"portal-password-recovery aplica portal_recovery_check_rate_limit, ignora endereco suprimido, invalida a recuperacao pendente anterior e cria um convite de proposito ""recuperacao"" com validade de 1h. portal-password-reset exige senha de no minimo 8 caracteres, consome o convite com UPDATE condicional e responde 410 para link invalido ou expirado.",Verified (static),-,-,Static,supabase/functions/portal-password-recovery/index.ts; supabase/functions/portal-password-reset/index.ts,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
PORT-EDGE-07,Portal,As a customer I want to change my recovery email only after proving the current password,"portal-recovery-email-change valida o formato do novo e-mail, resolve o e-mail tecnico do auth e reautentica com signInWithPassword antes de aceitar a troca; sem essa verificacao, responde 422.",Verified (static),-,-,Static,supabase/functions/portal-recovery-email-change/index.ts,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
PORT-EDGE-08,Portal,As back-office staff I want to suspend or reactivate a Portal account with a mandatory reason,"portal-account-suspend exige action em {suspend, reactivate} e motivo nao vazio, restringe a chamada aos papeis administrativo e documentacao (403 caso contrario) e, ao suspender, marca a conta como suspenso e active=false.",Verified (static),-,-,Static,supabase/functions/portal-account-suspend/index.ts,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
PORT-EDGE-09,Portal,As back-office staff I want a daily digest of Portal email failures and pending activations,"portal-daily-digest so responde com o segredo esperado no cabecalho (401 caso contrario) e agrega tentativas de e-mail em bounce/complaint/falha_transitoria/falha_permanente, eventos de provisionamento e contas em convite_pendente, enviando aos perfis ativos admin/administrativo/documentacao.",Verified (static),-,-,Static,supabase/functions/portal-daily-digest/index.ts,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
PORT-EDGE-10,Portal,"As the operator I want provider email events recorded once, with the signature verified","portal-email-webhook verifica a assinatura Svix (tolerancia de 300s) e responde 401 quando invalida; a deduplicacao usa o insert de provider_event_id em portal_email_events, e so entao a tentativa correspondente tem o status atualizado.",Verified (static),-,-,Static,supabase/functions/portal-email-webhook/index.ts,Verified by code read — SQL/trigger/cron/edge or live-DB RLS surface with no executable assertion in this environment (static is the strongest method available).
ADR-RPC-01,Chegadas-Saídas,As a section owner I want to sign off my section of the departure report with a justification when I dissent,"set_agency_report_signoff(p_voyage_id, p_port, p_section, p_state, p_justification) grava o sign-off por secao e mantem o historico; a justificativa acompanha a mudanca de estado.",Verified,-,-,Vitest: agencyDepartureReport.test.ts; SQL-contract: agencyReportSignoffHistoryMigration.test.ts,src/services/agencyDepartureReport.ts; supabase/migrations/213_agency_departure_reports.sql,-
ADR-RPC-02,Chegadas-Saídas,"As a department I want the report closed by three departmental signatures, not by section","set_agency_report_department_signoff(p_voyage_id, p_port, p_department, p_signed, p_justification) e a unidade de assinatura (ADR 0029): o fechamento exige 3/3 departamentos e os alertas sao por departamento.",Verified,-,-,Vitest: agencyDepartureReport.test.ts; SQL-contract: agencyReportDepartmentSignoffMigration.test.ts; agencyReportCloseByDepartmentMigration.test.ts; agencyReportDepartmentAlertsMigration.test.ts,src/services/agencyDepartureReport.ts,-
ADR-RPC-03,Chegadas-Saídas,As a section owner I want a free-form observation that is not a formal record,"set_agency_report_section_observation(p_voyage_id, p_port, p_section, p_observation) permite edicao livre do dono da secao, sem justificativa e sem historico em audit_logs — por decisao do ADR 0030 a observacao nao e dado formal do relatorio.",Verified,-,-,Vitest: agencyDepartureReport.test.ts; SQL-contract: agencyReportSectionObservationMigration.test.ts,src/services/agencyDepartureReport.ts,-
ADR-RPC-04,Chegadas-Saídas,"As any department I want to register an occurrence, optionally tagged to a section","add_agency_report_occurrence(p_voyage_id, p_port, p_body, p_section) aceita a secao como opcional: a ocorrencia fica aberta aos tres departamentos e a tag de secao e apenas classificatoria.",Verified,-,-,Vitest: agencyDepartureReport.test.ts; SQL-contract: agencyReportOccurrenceAnyDepartmentMigration.test.ts,src/services/agencyDepartureReport.ts,-
ADR-RPC-05,Chegadas-Saídas,As the report owner I want to record which terminal handled the call,"set_agency_report_terminal(p_voyage_id, p_port, p_terminal) grava o terminal da escala no relatorio.",Verified,-,-,Vitest: agencyDepartureReport.test.ts; SQL-contract: agencyReportMigration.test.ts,src/services/agencyDepartureReport.ts,-
ADR-RPC-06,Chegadas-Saídas,As the Finance department I want the closed report frozen so later edits cannot change what was signed,"close_agency_departure_report(p_voyage_id, p_port, p_snapshot) valida a forma, as chaves canonicas e um limite de tamanho do snapshot — nao reconstitui as metricas — e devolve mensagem de erro legivel ao usuario. O snapshot duplica dados por design (ADR 0027); antes do fechamento nada e duplicado.",Verified,-,-,Vitest: agencyDepartureReport.test.ts; SQL-contract: agencyReportSnapshotValidationMigration.test.ts,src/services/agencyDepartureReport.ts; docs/adr/0027-agency-departure-report-agregado-escala-snapshot.md,-
ADR-RPC-07,Chegadas-Saídas,"As an authorized user I want to reopen a closed report with a justification, preserving prior state","reopen_agency_departure_report(p_voyage_id, p_port, p_justification) exige justificativa, respeita o RBAC de reabertura e preserva o estado anterior das assinaturas. Uma escala omitida depois do fechamento continua consultavel: listClosedAgencyReportPorts le os portos fechados direto da tabela.",Verified,-,-,Vitest: agencyDepartureReport.test.ts; SQL-contract: agencyReportReopenRbacMigration.test.ts; agencyReportReopenPreserveStateMigration.test.ts,src/services/agencyDepartureReport.ts,-
ADR-RPC-08,Chegadas-Saídas,"As a department I want to be alerted about a pending report and about a missed deadline, separately","detect_agency_report_pending() e detect_agency_report_deadline_missed() continuam produtores distintos, mas a migration 323 os reconcilia na fundação transversal: um agregado por ADR (voyage::port ou voyage::port::terminal) e dois itens independentes por departamento. O terminal usa terminal_atd; audit logs, sign-offs e o cron server-side de 15 minutos reprocessam a origem, com backfill sem notificações históricas. O prazo de três dias úteis continua vindo de uma função pura compartilhada entre tela, alerta e agregado.",Verified,-,-,"Vitest: agencyReportSla.test.ts; agencyReportDeadline.test.ts; SQL-contract: agencyReportPendingAlertsMigration.test.ts; agencyReportDeadlineMissedMigration.test.ts; agencyReportAlertsFoundationMigration.test.ts; runtime local PostgreSQL (323)",src/services/alerts.ts; src/services/agencyReportSla.ts; src/services/agencyReportDeadline.ts; supabase/migrations/323_agency_report_alerts_foundation.sql,-
VOY-RPC-04,Viagens,"As staff I want the CE master of a route leg recorded per (voyage, POL, POD)","set_voyage_route_ce_master(p_voyage_id, p_pol, p_pod, p_ce_master, p_changed_by) normaliza string vazia e NULL da mesma forma (NULLIF/btrim), de modo que limpar o campo e apaga-lo sao a mesma operacao.",Verified,-,-,Vitest: voyageRouteSchedules.test.ts; SQL-contract: voyageRouteCeMasterMigration.test.ts,src/services/voyageRouteSchedules.ts; supabase/migrations/167_voyage_route_ce_master.sql,-
VOY-OMIT-03,Viagens,As staff I want to correct an omission already recorded without deleting and recreating it,"update_voyage_omission (201_voyage_omission_global_transshipment.sql) edita a omissao existente; a funcao tem REVOKE ALL de PUBLIC e anon, ficando restrita aos papeis autorizados.",Verified,-,-,SQL-contract: voyageOmissionGlobalMigration.test.ts,supabase/migrations/201_voyage_omission_global_transshipment.sql,-
GRA-RPC-03,Granito,As staff I want the CE Mercante of a granite B/L applied through an audited RPC,"apply_granite_ce_mercante_update (281_granite_ce_mercante_audit_rpc.sql) e o unico caminho de escrita do CE em granite_bls: registra o autor, tem REVOKE ALL de PUBLIC/anon e mantem o CE unico por B/L (ADR 0042).",Verified,-,-,SQL-contract: graniteCeMercanteMigration.test.ts,src/services/ceMercanteImport.ts; supabase/migrations/281_granite_ce_mercante_audit_rpc.sql,-
CLI-RPC-04,Clientes,"As staff I want the customer receivables read through an RPC so ""no permission"" is not shown as ""no receivable""","get_customer_receivables(p_customer_id) (migration 216) substituiu a leitura direta da tabela na ficha do cliente, justamente para distinguir ausencia de recebivel de ausencia de permissao.",Verified,-,-,Vitest: customerFicha.test.ts,src/services/customerFicha.ts; supabase/migrations/216_customer_receivables_read_rpc.sql,-
